CodeDANE,year,Code.DANE.year,population,min_masl,Coca,Forest,Mining,Fire,Deforest,rMisery,uMisery,HFP,cases,sir
68720,2020,687202020,3411,400,0.00451,34.13265306,0.153061224,0.067186026,0,4.586404586,1.810584958,3.453751133,0,0
68720,2019,687202019,3393,400,0.00317,35.66326531,0.153061224,0.067186026,0,4.586404586,1.810584958,3.458922297,0,0
68720,2016,687202016,4288,400,0.02908,35.45918367,0.153061224,0.067186026,0,4.586404586,1.810584958,3.468617924,0,0
68720,2015,687202015,4304,400,0.01322,37.14285714,0.153061224,0.067186026,0,4.586404586,1.810584958,3.481132667,0,0
68720,2014,687202014,4319,400,0.00537,37.39795918,0.153061224,0.067186026,0,4.586404586,1.810584958,3.484890096,0,0
68720,2013,687202013,4330,400,0.00806,37.95918367,0.153061224,0.067186026,0,4.586404586,1.810584958,3.514276338,0,0
68720,2012,687202012,4349,400,0.01344,39.28571429,0.153061224,0.067186026,0,4.586404586,1.810584958,3.524889454,0,0
68720,2011,687202011,4367,400,0.09406,39.03061224,0.153061224,0.067186026,0,4.586404586,1.810584958,3.527914253,0,0
68720,2010,687202010,4386,400,0.129,38.06122449,0.153061224,0.067186026,0,4.586404586,1.810584958,3.547865492,0,0
68720,2008,687202008,4423,400,0.00537,38.7244898,0.153061224,0.067186026,0,4.586404586,1.810584958,3.569777293,0,0
68720,2007,687202007,4445,400,0.03762,38.82653061,0.153061224,0.067186026,0,4.586404586,1.810584958,3.576941241,0,0
85400,2007,854002007,7096,400,0,38.40125392,0.019592476,0.422757776,0.403121313,17.49239461,4.487608841,3.854034349,0,0
85400,2008,854002008,7086,400,0,37.69592476,0.019592476,0.024868104,0.215318153,17.49239461,4.487608841,3.855572045,0,0
85400,2010,854002010,7069,400,0,36.93181818,0.019592476,0.696306926,0.365926531,17.49239461,4.487608841,3.859770792,0,0
